Transaction_ID,Customer_ID,Date,Category,Amount,Account_Balance,City_x,Channel,Source,Card_Id,Merchant,First_Name,Last_Name,Email,Gender,City_y,Join_Date,Age,Income,Account_Type
158.0,158,2023-04-27,Deposit,1706,,Salem,Online,Checking,,,Katherine,Ramalhete,kramalhete4d@blogspot.com,Female,Kotlyarevskaya,2020-05-31,22,75945,Both
159.0,159,2023-06-18,Withdrawal,4859,,Hicksville,Online,Checking,,,Edan,Carluccio,ecarluccio4e@networkadvertising.org,Male,Cosmópolis,2022-01-09,38,100657,Both
160.0,160,2024-11-08,Transfer,2140,,Fangxian,Branch,Checking,,,Andeee,Rhydderch,arhydderch4f@ucoz.ru,Female,Alameda,2019-10-30,22,37040,Checking
161.0,161,2024-11-10,Transfer,2384,,Derbent,Branch,Checking,,,Nickola,Sparsholt,nsparsholt4g@shinystat.com,Male,Xiongji,2022-05-21,22,126450,Checking
162.0,162,2022-10-28,Deposit,3576,,Mýrina,Online,Checking,,,Merlina,Jira,mjira4h@google.pl,Genderfluid,Sukasari,2018-06-16,29,81621,Checking
163.0,163,2024-08-21,Withdrawal,3659,,Saransk,Online,Checking,,,Dunn,Slidders,dslidders4i@flickr.com,Male,Santa Rosa de Viterbo,2024-11-10,74,132253,Both
164.0,164,2024-02-24,Withdrawal,3723,,Sukorejo,ATM,Checking,,,Artie,Sterte,asterte4j@g.co,Male,Sambong,2016-07-20,29,78063,Both
165.0,165,2022-04-03,Withdrawal,2004,,Hongshi,Online,Checking,,,Ware,Tranckle,wtranckle4k@omniture.com,Male,Greater Napanee,2015-09-25,66,46680,Savings
166.0,166,2023-12-09,Deposit,327,,Miaoling,ATM,Checking,,,Caro,Graves,cgraves4l@ucsd.edu,Female,Lapuan,2021-08-12,45,36848,Savings
167.0,167,2024-04-07,Deposit,3920,,Sattahip,Branch,Checking,,,Genovera,Batch,gbatch4m@xing.com,Female,Pandanwangi,2016-12-28,64,98542,Savings
168.0,168,2024-01-11,Deposit,1433,,Muñoz East,ATM,Checking,,,Arv,Rait,arait4n@vk.com,Male,Kuala Lumpur,2024-05-06,24,105415,Both
169.0,169,2022-09-03,Withdrawal,203,,Boyeros,Branch,Checking,,,Darby,Yates,dyates4o@google.nl,Male,Huanipaca,2018-09-09,51,64641,Savings
170.0,170,2022-02-19,Withdrawal,2776,,Verin Artashat,Online,Checking,,,Stephanie,Jelley,sjelley4p@imageshack.us,Genderfluid,Qiashui,2022-07-20,59,118984,Savings
171.0,171,2024-08-12,Transfer,3945,,Kindu,Branch,Checking,,,Linnell,Falls,lfalls4q@1und1.de,Female,Pombal,2020-04-28,65,67710,Savings
172.0,172,2023-07-28,Deposit,378,,Huangban,Online,Checking,,,Andie,Stammer,astammer4r@vinaora.com,Male,Yaodu,2023-07-11,70,68726,Checking
173.0,173,2022-03-12,Deposit,4983,,Wootton,Online,Checking,,,Amandy,Sholem,asholem4s@reference.com,Female,Río Grande,2017-08-03,47,61623,Savings
174.0,174,2024-01-31,Deposit,4797,,Verkhnya Rozhanka,Branch,Checking,,,Alejoa,O'Cannavan,aocannavan4t@is.gd,Genderfluid,Casal Velho,2018-03-15,41,50865,Checking
175.0,175,2023-10-15,Deposit,2074,,Wulan,ATM,Checking,,,Neville,Massingham,nmassingham4u@nps.gov,Male,Gandusari,2023-10-27,26,94725,Savings
176.0,176,2024-05-27,Transfer,3497,,Lusacan,ATM,Checking,,,Willis,Falkous,wfalkous4v@businessinsider.com,Male,Ransang,2019-02-07,19,58898,Both
177.0,177,2023-02-04,Withdrawal,3322,,Rubio,Online,Checking,,,Cletis,Chavez,cchavez4w@plala.or.jp,Male,Tianzhu,2016-08-18,48,148471,Savings
178.0,178,2022-10-26,Transfer,1396,,Tianxing,ATM,Checking,,,Stefanie,Lerego,slerego4x@mail.ru,Female,Chincha Baja,2020-02-18,64,129784,Both
179.0,179,2022-03-14,Withdrawal,4038,,Talagante,Online,Checking,,,Hastie,Ruxton,hruxton4y@smugmug.com,Male,Ban Nahin,2015-09-04,50,121558,Both
180.0,180,2024-02-07,Withdrawal,166,,Gal’bshtadt,Online,Checking,,,Ansley,Getch,agetch4z@freewebs.com,Female,Qianpai,2021-09-03,48,94399,Both
181.0,181,2023-06-07,Deposit,3263,,Karlovy Vary,Branch,Checking,,,Hart,Edmed,hedmed50@skyrock.com,Male,Lotoshino,2017-08-22,33,72210,Savings
182.0,182,2024-10-31,Transfer,1429,,Bakaran Kulon,ATM,Checking,,,Tobie,Farish,tfarish51@amazon.com,Agender,Chengcun,2021-09-01,34,108467,Checking
183.0,183,2022-10-12,Withdrawal,366,,Camaligan,Branch,Checking,,,Zahara,Timperley,ztimperley52@printfriendly.com,Genderfluid,Kil,2016-04-17,42,77711,Savings
184.0,184,2023-06-12,Transfer,4713,,Chantepie,Online,Checking,,,Francesco,Marieton,fmarieton53@harvard.edu,Male,Daja,2017-05-14,57,31620,Checking
185.0,185,2023-12-04,Transfer,677,,Fengyi,ATM,Checking,,,Bert,Clery,bclery54@time.com,Male,Shnogh,2018-05-12,58,96253,Savings
186.0,186,2023-03-31,Withdrawal,763,,Xipi,Online,Checking,,,Van,Fenney,vfenney55@vk.com,Bigender,San José de Jáchal,2018-11-07,21,46129,Both
187.0,187,2022-05-31,Deposit,3094,,Chanika,Online,Checking,,,Paddie,Marvell,pmarvell56@ca.gov,Male,Oshnavīyeh,2020-09-13,73,98972,Checking
188.0,188,2024-02-12,Withdrawal,293,,Hexi,Online,Checking,,,Kali,Wem,kwem57@google.co.uk,Female,Krasnokumskoye,2018-01-11,55,133741,Checking
189.0,189,2023-04-23,Transfer,4453,,Mariestad,Branch,Checking,,,Dicky,Beharrell,dbeharrell58@mtv.com,Male,Luodian,2015-10-19,55,123288,Savings
190.0,190,2024-08-09,Deposit,417,,Kukichūō,Branch,Checking,,,Lona,Giacomoni,lgiacomoni59@answers.com,Female,Būlaevo,2020-05-14,68,137234,Checking
191.0,191,2024-04-19,Withdrawal,4393,,Talacogon,Branch,Checking,,,Obadiah,Rubinfeld,orubinfeld5a@mapy.cz,Genderqueer,Prado,2018-10-30,61,73156,Both
192.0,192,2024-08-03,Deposit,4215,,Baishi,Online,Checking,,,Lois,Brisco,lbrisco5b@soundcloud.com,Female,Xiaochengzi,2024-01-22,24,70032,Savings
193.0,193,2024-12-04,Withdrawal,3963,,Presidente Epitácio,Online,Checking,,,Reginald,Perin,rperin5c@yahoo.com,Male,Nova Praha,2018-08-21,24,74818,Savings
194.0,194,2023-12-04,Transfer,1938,,Shentang,Online,Checking,,,Tessy,Lithcow,tlithcow5d@1688.com,Genderfluid,Västerås,2016-08-02,32,120165,Both
195.0,195,2023-05-01,Deposit,3909,,Boston,Branch,Checking,,,Cathlene,Meiningen,cmeiningen5e@census.gov,Female,Lianran,2017-03-16,36,117112,Savings
196.0,196,2024-11-08,Deposit,4942,,Obando,Branch,Checking,,,Dell,Bramelt,dbramelt5f@vk.com,Female,Bovec,2021-10-02,39,125292,Both
197.0,197,2022-06-17,Deposit,4522,,Novhorodka,Branch,Checking,,,Dominic,Eastcourt,deastcourt5g@sitemeter.com,Male,Salavan,2016-10-09,32,85199,Savings
198.0,198,2024-11-02,Transfer,2997,,Östhammar,ATM,Checking,,,Winthrop,Dolby,wdolby5h@naver.com,Male,Bombarral,2023-05-01,18,55016,Checking
199.0,199,2022-11-17,Transfer,1132,,Thị Trấn Mường Lát,Online,Checking,,,Yorker,Clayhill,yclayhill5i@addthis.com,Polygender,Muroran,2022-11-01,42,112975,Checking
200.0,200,2022-02-27,Deposit,4959,,Ban Phan Don,Branch,Checking,,,Ingamar,Guitton,iguitton5j@baidu.com,Male,Orël,2019-05-23,26,70876,Both
201.0,201,2022-07-26,Transfer,103,,Nakhon Pathom,Online,Checking,,,Sephira,Kemster,skemster5k@guardian.co.uk,Genderfluid,Moutnice,2024-08-07,54,129649,Both
202.0,202,2023-11-07,Withdrawal,4328,,Askaniya Nova,ATM,Checking,,,Drake,Faltin,dfaltin5l@businessinsider.com,Male,Askim,2022-03-17,23,59728,Both
203.0,203,2024-07-14,Deposit,1347,,Imbituva,Online,Checking,,,Celinda,Canet,ccanet5m@wiley.com,Female,Mingyue,2017-11-10,40,123684,Both
204.0,204,2024-09-18,Withdrawal,4408,,Impalutao,Branch,Checking,,,Isidor,Farquar,ifarquar5n@cloudflare.com,Male,Huangshan,2016-04-25,73,108223,Checking
205.0,205,2022-08-01,Transfer,740,,Batubantar,Branch,Checking,,,Halli,Sjollema,hsjollema5o@google.cn,Female,Lere,2022-07-12,50,38207,Savings
206.0,206,2022-09-27,Deposit,54,,Heqiao,Branch,Checking,,,Gay,Ruddiforth,gruddiforth5p@example.com,Female,Avignon,2015-10-14,33,40264,Savings
207.0,207,2023-03-16,Transfer,2818,,Bromma,ATM,Checking,,,Walt,Stoneman,wstoneman5q@wufoo.com,Male,Burträsk,2015-04-29,35,67305,Both
208.0,208,2022-01-20,Withdrawal,2902,,Sukomulyo,ATM,Checking,,,Otis,Jacobson,ojacobson5r@goo.gl,Male,Trollhättan,2022-01-30,22,115190,Checking
209.0,209,2024-03-17,Deposit,2917,,Hongtang,Branch,Checking,,,Alayne,Bonifazio,abonifazio5s@instagram.com,Female,Dongxin,2016-10-01,69,33880,Checking
210.0,210,2022-04-08,Deposit,3891,,Beizhuang,ATM,Checking,,,Mallorie,Ripley,mripley5t@guardian.co.uk,Female,Józefów,2022-01-05,25,87919,Checking
211.0,211,2022-05-05,Withdrawal,2890,,Guinoaliuan,Online,Checking,,,Bord,Tupie,btupie5u@ycombinator.com,Male,Zhougang,2021-11-10,75,76660,Checking
212.0,212,2024-10-15,Withdrawal,396,,Jixin,Branch,Checking,,,Courtnay,Resdale,cresdale5v@alibaba.com,Female,Hoçisht,2024-06-06,57,71963,Checking
213.0,213,2024-05-08,Deposit,3532,,Maiac,ATM,Checking,,,Bil,Edwick,bedwick5w@mashable.com,Male,Pushkino,2023-05-11,34,77701,Both
214.0,214,2022-08-01,Transfer,635,,Sydney,Branch,Checking,,,Barbara,Siuda,bsiuda5x@simplemachines.org,Female,Mintang,2019-11-26,19,88945,Both
215.0,215,2022-09-22,Transfer,245,,Church End,ATM,Checking,,,Ruby,Paladini,rpaladini5y@webs.com,Male,Yaguachi Nuevo,2023-11-21,34,81693,Both
216.0,216,2024-08-18,Deposit,166,,Tsetsegnuur,Branch,Checking,,,Jody,Dablin,jdablin5z@wordpress.com,Male,Helsingborg,2016-11-17,42,85851,Checking
217.0,217,2024-08-02,Deposit,2598,,Cibolang,Branch,Checking,,,Slade,Polleye,spolleye60@4shared.com,Male,Kilifarevo,2023-09-09,51,75167,Both
218.0,218,2022-04-25,Withdrawal,1655,,Abashiri,Branch,Checking,,,Anastassia,Shearer,ashearer61@wufoo.com,Female,Jagupit,2022-01-31,19,117415,Savings
219.0,219,2022-04-09,Transfer,1912,,Olutanga,Branch,Checking,,,Ellyn,Gehricke,egehricke62@goo.gl,Polygender,Kendalngupuk,2017-08-20,53,33085,Both
220.0,220,2024-01-16,Deposit,1666,,Gamping Lor,Online,Checking,,,Josephine,Vasilyevski,jvasilyevski63@cpanel.net,Female,Pingxiang,2023-10-20,23,44334,Checking
221.0,221,2023-04-28,Deposit,1917,,Gostyń,Branch,Checking,,,Waring,Boyes,wboyes64@pen.io,Male,Santa Rosa,2020-08-14,50,118380,Savings
222.0,222,2024-05-02,Withdrawal,4386,,Nggesa,Branch,Checking,,,Brien,Cluse,bcluse65@networkadvertising.org,Male,Venda,2023-09-07,21,32502,Savings
223.0,223,2024-08-13,Deposit,2484,,Vodyane,ATM,Checking,,,Aline,Corrington,acorrington66@1688.com,Female,Shishi,2016-07-09,62,146030,Savings
224.0,224,2023-05-17,Withdrawal,2809,,Fukuyama,ATM,Checking,,,Carrie,Harbisher,charbisher67@topsy.com,Female,Tembladera,2017-12-15,21,109871,Savings
225.0,225,2022-11-07,Deposit,4607,,Majie,ATM,Checking,,,Chickie,Darrigoe,cdarrigoe68@parallels.com,Female,Saukkola,2024-08-19,68,112066,Savings
226.0,226,2023-06-08,Transfer,1601,,Lop,ATM,Checking,,,Sancho,Waterstone,swaterstone69@apple.com,Male,Dongxi,2016-10-07,74,141198,Savings
227.0,227,2023-03-22,Deposit,4787,,Baimiao,ATM,Checking,,,Sig,Oldmeadow,soldmeadow6a@miibeian.gov.cn,Male,Rawuk,2023-02-19,42,43998,Checking
228.0,228,2023-06-23,Transfer,3909,,Parang,Branch,Checking,,,Diane-marie,Swynfen,dswynfen6b@webs.com,Female,Yigo Village,2016-07-07,60,130640,Checking
229.0,229,2023-10-26,Transfer,1942,,Kamenjane,ATM,Checking,,,Gertrude,Di Lucia,gdilucia6c@mapquest.com,Female,Guanabacoa,2023-04-13,19,47137,Both
230.0,230,2023-02-21,Withdrawal,71,,Neskaupstaður,Branch,Checking,,,Elka,Lafoy,elafoy6d@independent.co.uk,Female,Zhamao,2022-12-23,23,88653,Savings
231.0,231,2023-10-05,Transfer,3089,,Huyu,Branch,Checking,,,Phylis,Habbershon,phabbershon6e@wisc.edu,Bigender,Monkstown,2021-12-25,60,138759,Savings
232.0,232,2023-11-29,Withdrawal,3411,,Abonnema,ATM,Checking,,,Faun,Dinneen,fdinneen6f@dedecms.com,Female,Zhongling,2015-06-28,30,92329,Savings
233.0,233,2022-08-06,Deposit,4792,,Dihtyari,Branch,Checking,,,Sol,Kondratenko,skondratenko6g@aboutads.info,Male,Concordia,2024-06-07,47,43626,Checking
234.0,234,2023-05-03,Deposit,2264,,São Bento,Branch,Checking,,,Judah,Curwen,jcurwen6h@live.com,Male,Tutayev,2016-05-30,31,30548,Savings
235.0,235,2024-03-04,Transfer,3690,,Tongkiling,Branch,Checking,,,Lancelot,Turnell,lturnell6i@yelp.com,Male,Kaputian,2016-08-21,51,31788,Savings
236.0,236,2022-08-23,Transfer,3209,,Rrapë,Branch,Checking,,,Bryan,Hargey,bhargey6j@dmoz.org,Male,Fengyi,2015-03-21,51,45781,Savings
237.0,237,2024-02-01,Withdrawal,2246,,Mahdishahr,Branch,Checking,,,Sam,Serridge,sserridge6k@g.co,Male,Honolulu,2015-01-23,18,123436,Savings
238.0,238,2022-05-18,Transfer,4236,,Amsterdam Binnenstad en Oostelijk Havengebied,Branch,Checking,,,Derron,Freshwater,dfreshwater6l@sina.com.cn,Male,Balong,2017-08-31,37,131639,Savings
239.0,239,2024-12-06,Deposit,961,,Pitanga,ATM,Checking,,,Elsie,Alloisi,ealloisi6m@weather.com,Female,Itupiranga,2018-02-27,62,61197,Savings
240.0,240,2022-07-23,Withdrawal,415,,Hitoyoshi,ATM,Checking,,,Drusie,Queripel,dqueripel6n@netvibes.com,Genderqueer,Hidalgo,2018-06-11,36,69307,Checking
241.0,241,2022-08-04,Deposit,556,,Babice,Online,Checking,,,Kylynn,Fleming,kfleming6o@odnoklassniki.ru,Female,Nantes,2024-01-11,72,133022,Checking
242.0,242,2024-11-10,Deposit,4014,,Shipaidong,Branch,Checking,,,Kirby,Dargie,kdargie6p@army.mil,Genderfluid,Bhopālwāla,2019-06-08,52,68251,Both
243.0,243,2022-05-29,Withdrawal,594,,Tilburg,ATM,Checking,,,Thaddus,Pascho,tpascho6q@naver.com,Male,Adani,2021-08-05,43,96441,Checking
244.0,244,2024-07-24,Withdrawal,4877,,Podedwórze,ATM,Checking,,,Dennie,Hymor,dhymor6r@businesswire.com,Male,Jagupit,2023-01-22,46,133882,Both
245.0,245,2024-06-07,Deposit,1468,,Krasnoye,Branch,Checking,,,Shem,Danbury,sdanbury6s@ox.ac.uk,Genderfluid,Al Kiswah,2016-06-12,40,77576,Both
246.0,246,2023-11-04,Withdrawal,3851,,Conchal,Branch,Checking,,,Juliette,Tutin,jtutin6t@twitpic.com,Female,Rozhdestveno,2017-07-08,37,149960,Both
247.0,247,2022-04-01,Withdrawal,4890,,Saint-Lambert-de-Lauzon,Branch,Checking,,,Queenie,Joscelyn,qjoscelyn6u@wsj.com,Female,Merida,2016-11-06,33,100263,Savings
248.0,248,2023-07-14,Deposit,2648,,Compiègne,Online,Checking,,,Angus,Bloss,abloss6v@bing.com,Male,Karatsu,2021-12-07,33,82535,Both
249.0,249,2023-01-04,Transfer,3782,,Magdalena,Online,Checking,,,Donn,Walder,dwalder6w@skype.com,Male,Kalandagan,2017-01-14,54,90359,Checking
250.0,250,2022-12-21,Withdrawal,465,,Lat Lum Kaeo,Branch,Checking,,,Lalo,Fay,lfay6x@disqus.com,Male,Torzhok,2020-01-11,29,58355,Both
251.0,251,2022-08-09,Withdrawal,4575,,Suresnes,ATM,Checking,,,Juline,Loffill,jloffill6y@rakuten.co.jp,Genderqueer,Kota Kinabalu,2016-04-24,66,149396,Savings
252.0,252,2022-08-17,Transfer,3653,,Hualin,Branch,Checking,,,Moritz,Hardson,mhardson6z@imdb.com,Male,Simpang,2018-09-14,49,142835,Checking
253.0,253,2022-01-16,Deposit,2547,,Jeonju,ATM,Checking,,,Hermie,Boscher,hboscher70@si.edu,Male,Jianshe,2022-10-29,25,145120,Savings
254.0,254,2024-03-13,Transfer,383,,Tigpalay,Branch,Checking,,,Katherine,Aujean,kaujean71@smugmug.com,Female,Hushi,2015-07-12,24,133380,Savings
255.0,255,2023-05-02,Withdrawal,2114,,General Vedia,Online,Checking,,,Ralina,Relph,rrelph72@shareasale.com,Female,Nangewer,2023-07-06,75,79883,Savings
256.0,256,2024-11-18,Deposit,2464,,Bayt Ūlā,Online,Checking,,,Garvin,McLelland,gmclelland73@storify.com,Male,Zlatograd,2024-05-13,32,84046,Both
257.0,257,2024-06-08,Transfer,3990,,Zákynthos,ATM,Checking,,,Fair,Lytell,flytell74@businessinsider.com,Male,Zhouxi,2023-06-24,33,106103,Both
258.0,258,2023-12-25,Deposit,1308,,Montinho,Branch,Checking,,,Ray,Batrip,rbatrip75@ovh.net,Female,Nanxing,2020-05-05,66,131525,Both
259.0,259,2022-09-24,Withdrawal,62,,Venëv,ATM,Checking,,,Cissiee,Skeldon,cskeldon76@ted.com,Female,Drakhtik,2015-04-01,25,89930,Both
260.0,260,2024-09-22,Withdrawal,3058,,Vorontsovka,Online,Checking,,,Desdemona,Tovey,dtovey77@w3.org,Genderqueer,Kayima,2018-03-02,72,99689,Both
261.0,261,2024-12-22,Withdrawal,2132,,Ryazhsk,Online,Checking,,,Isaac,Bescoby,ibescoby78@deviantart.com,Male,Shchelkovo,2017-09-28,24,59712,Savings
262.0,262,2023-05-30,Transfer,3043,,Elassóna,Branch,Checking,,,Kip,Durand,kdurand79@netvibes.com,Female,Okocim,2017-02-10,18,41125,Both
263.0,263,2024-01-23,Transfer,2033,,Obsza,Branch,Checking,,,Bettye,Mutter,bmutter7a@cornell.edu,Female,Stockholm,2022-05-18,27,67555,Checking
264.0,264,2024-05-31,Withdrawal,711,,Bla,ATM,Checking,,,Jammal,Morten,jmorten7b@nydailynews.com,Male,Kronshtadt,2023-11-22,51,45070,Savings
265.0,265,2024-03-07,Deposit,372,,Takai,ATM,Checking,,,Clay,Wanstall,cwanstall7c@uol.com.br,Male,Le Kremlin-Bicêtre,2016-08-30,58,129714,Both
266.0,266,2024-03-16,Deposit,1539,,Sámi,ATM,Checking,,,Benny,Leggitt,bleggitt7d@baidu.com,Male,Minshan,2020-03-06,50,41155,Checking
267.0,267,2024-10-19,Withdrawal,3117,,Muyinga,Branch,Checking,,,Jabez,Hagergham,jhagergham7e@nps.gov,Male,Nantes,2021-02-08,58,139207,Savings
268.0,268,2024-02-29,Deposit,94,,Münster,Branch,Checking,,,Maje,Elstone,melstone7f@ebay.co.uk,Male,Karadaglije,2016-10-23,34,37197,Savings
269.0,269,2022-01-28,Transfer,1196,,San Ramon,Branch,Checking,,,Alexis,Dilland,adilland7g@noaa.gov,Male,Sankui,2022-12-14,47,124123,Checking
270.0,270,2022-10-30,Transfer,3393,,Xindai,ATM,Checking,,,Tandy,Kraft,tkraft7h@unicef.org,Female,Muke,2023-03-13,20,84795,Checking
271.0,271,2023-11-24,Withdrawal,2572,,Gēdo,ATM,Checking,,,Jillana,Hadleigh,jhadleigh7i@state.gov,Female,Jönköping,2019-09-29,56,76936,Savings
272.0,272,2023-07-09,Withdrawal,91,,Lüyang,Online,Checking,,,Carrie,Gerholz,cgerholz7j@dmoz.org,Non-binary,Lodan Wetan,2015-09-27,21,130686,Checking
273.0,273,2022-04-09,Withdrawal,3643,,Nangerang,Online,Checking,,,Fremont,Sex,fsex7k@ebay.com,Agender,Barreiras,2024-12-26,66,37884,Checking
274.0,274,2024-07-09,Transfer,2889,,Vale das Mós,Online,Checking,,,Thaddeus,Tryme,ttryme7l@storify.com,Male,Fukumitsu,2019-09-01,67,95900,Both
275.0,275,2024-12-31,Deposit,1661,,Catac,ATM,Checking,,,Rochella,Fanton,rfanton7m@printfriendly.com,Female,Izumi,2015-03-29,73,112408,Checking
276.0,276,2022-11-05,Withdrawal,600,,Saraburi,Branch,Checking,,,Mahmud,Crombleholme,mcrombleholme7n@indiatimes.com,Male,Nicosia,2021-09-27,64,32579,Checking
277.0,277,2024-09-15,Deposit,4514,,Malhiao,Branch,Checking,,,Balduin,Aronovich,baronovich7o@ocn.ne.jp,Male,Huangpu,2021-01-28,29,100781,Checking
278.0,278,2023-12-22,Transfer,2932,,Baykalovo,ATM,Checking,,,Haslett,Biddy,hbiddy7p@nasa.gov,Male,Oemollo,2018-01-05,31,107905,Both
279.0,279,2023-03-19,Transfer,3945,,Dongfeng,ATM,Checking,,,Horatius,Aloway,haloway7q@phpbb.com,Male,Pasirpanjang,2024-05-28,30,84045,Savings
280.0,280,2022-09-11,Transfer,2568,,Ashtarak,Branch,Checking,,,Lucho,Henbury,lhenbury7r@fastcompany.com,Male,Vincennes,2021-04-02,26,107807,Savings
281.0,281,2024-01-29,Deposit,4936,,Stakhanov,Branch,Checking,,,Margaret,Abbotts,mabbotts7s@usnews.com,Female,Papeete,2020-01-20,22,42206,Checking
282.0,282,2022-06-06,Withdrawal,2402,,Wangdun,Online,Checking,,,Karleen,Chalfain,kchalfain7t@comsenz.com,Female,Badar,2015-01-22,40,57779,Checking
283.0,283,2023-12-31,Withdrawal,4051,,Galovac,Online,Checking,,,Henryetta,Durrell,hdurrell7u@google.com.au,Female,Hāsilpur,2020-04-07,23,76586,Both
284.0,284,2022-01-28,Deposit,4910,,Phúc Yên,Branch,Checking,,,Emmott,Kobpa,ekobpa7v@nytimes.com,Polygender,Kukulu,2019-08-08,53,98617,Checking
285.0,285,2023-12-23,Deposit,1229,,Chicacao,Branch,Checking,,,Ricki,Pincked,rpincked7w@huffingtonpost.com,Agender,Sundsvall,2020-09-04,34,59407,Checking
286.0,286,2023-01-10,Withdrawal,1339,,Tampa,Online,Checking,,,Josiah,Jope,jjope7x@mapquest.com,Male,Tall Tamr,2020-11-18,73,149216,Savings
287.0,287,2022-07-10,Transfer,425,,Hurghada,ATM,Checking,,,Carina,Greeves,cgreeves7y@fema.gov,Female,Kharkhorin,2017-11-23,68,148968,Both
288.0,288,2024-08-25,Transfer,54,,Eṭ Ṭaiyiba,ATM,Checking,,,Liza,Auger,lauger7z@lycos.com,Female,Martyush,2022-05-23,29,97447,Savings
289.0,289,2024-08-19,Withdrawal,4528,,San Pedro,ATM,Checking,,,Toiboid,Huetson,thuetson80@jugem.jp,Male,Dzhalilabad,2022-10-26,75,90822,Both
290.0,290,2024-09-28,Withdrawal,4817,,Hegeng,Online,Checking,,,Abagael,Dmitrievski,admitrievski81@microsoft.com,Female,Zhongjiapu,2022-04-08,19,112208,Savings
291.0,291,2024-03-12,Withdrawal,4572,,Chociwel,Branch,Checking,,,Arabella,Astlet,aastlet82@slideshare.net,Female,Banes,2020-12-05,74,37820,Checking
292.0,292,2024-02-08,Deposit,219,,Nantes,Online,Checking,,,Darb,Splevins,dsplevins83@google.es,Male,Cachadinha,2017-04-25,47,129424,Checking
293.0,293,2022-01-09,Transfer,3296,,Porangatu,Branch,Checking,,,Larisa,Dallender,ldallender84@usa.gov,Female,Ad Dīs ash Sharqīyah,2017-10-24,74,35967,Savings
294.0,294,2024-09-11,Deposit,4500,,Waterbury,ATM,Checking,,,Lissie,Treneman,ltreneman85@pinterest.com,Female,Zavet,2018-11-02,72,141740,Both
295.0,295,2023-03-04,Withdrawal,1165,,Lianjiangkou,Online,Checking,,,Violante,Janaszewski,vjanaszewski86@oakley.com,Female,Libenge,2018-08-11,66,113275,Savings
296.0,296,2022-09-01,Deposit,949,,Barvinkove,Online,Checking,,,Seth,Kubicka,skubicka87@cdc.gov,Male,Tiztoutine,2020-05-26,45,43660,Savings
297.0,297,2023-06-13,Transfer,4983,,Nicoya,Online,Checking,,,Zena,Stapylton,zstapylton88@wisc.edu,Female,Bihać,2015-11-23,37,94083,Both
298.0,298,2023-01-01,Withdrawal,1611,,Evansville,Branch,Checking,,,Felita,Whipple,fwhipple89@feedburner.com,Female,Pyhäjoki,2020-12-17,63,105433,Checking
299.0,299,2022-09-23,Transfer,439,,Zhouyuan,Branch,Checking,,,Ian,Cathel,icathel8a@cnn.com,Male,El Suyatal,2024-07-26,68,98895,Both
300.0,300,2022-08-14,Transfer,4439,,20 de Noviembre,Branch,Checking,,,Josh,Shergill,jshergill8b@ted.com,Male,Guernica,2023-08-31,57,75135,Savings
301.0,301,2024-06-13,Withdrawal,4609,,Fuyong,Branch,Checking,,,Jaine,Quan,jquan8c@histats.com,Female,Xinbao,2015-09-09,19,118463,Savings
302.0,302,2024-11-12,Transfer,2145,,Yudaikelike,Online,Checking,,,Daron,Ruddock,druddock8d@blogger.com,Male,Chengtou,2020-11-09,71,141820,Checking
303.0,303,2023-04-19,Deposit,2059,,Ribeira Quente,Branch,Checking,,,Zilvia,Thorneloe,zthorneloe8e@odnoklassniki.ru,Female,Seupakat,2015-07-13,28,64199,Checking
304.0,304,2024-10-10,Deposit,727,,Ho,Online,Checking,,,Beverley,Sturney,bsturney8f@google.com.hk,Female,Dagestanskiye Ogni,2023-09-28,63,132484,Checking
305.0,305,2023-08-18,Withdrawal,3454,,Castanheira,Online,Checking,,,Georgetta,Pollie,gpollie8g@flavors.me,Female,Cosmópolis,2015-11-26,60,30213,Both
306.0,306,2024-09-22,Deposit,4416,,San Francisco de Coray,Branch,Checking,,,Sarine,Ecles,secles8h@joomla.org,Polygender,Kakamega,2020-05-25,24,43391,Both
307.0,307,2022-12-26,Deposit,806,,Los Rastrojos,ATM,Checking,,,Frederigo,Merrifield,fmerrifield8i@ibm.com,Male,Maishi,2022-08-20,34,60152,Both
308.0,308,2022-02-26,Withdrawal,1942,,Krajan Bakalan,ATM,Checking,,,Norene,Songist,nsongist8j@unblog.fr,Female,Ciwaru,2020-11-08,71,83813,Checking
309.0,309,2023-08-24,Withdrawal,2593,,Moganshan,Online,Checking,,,Jamaal,Briereton,jbriereton8k@tamu.edu,Male,Tehrān,2017-11-30,31,113322,Checking
310.0,310,2023-09-28,Withdrawal,1670,,Biñan,Online,Checking,,,Cobbie,Pennycock,cpennycock8l@bigcartel.com,Male,Colón,2022-07-18,32,39885,Both
311.0,311,2022-10-04,Deposit,3436,,Bielawa,ATM,Checking,,,Jordain,Flay,jflay8m@npr.org,Female,Gar,2022-07-02,22,42601,Both
312.0,312,2023-02-01,Withdrawal,452,,São Roque,ATM,Checking,,,Raf,Lammenga,rlammenga8n@seattletimes.com,Female,Cermee,2022-09-12,51,99257,Savings
313.0,313,2023-11-12,Transfer,4935,,Banyutengah,Online,Checking,,,Rozanne,Bowmaker,rbowmaker8o@yandex.ru,Female,Khon Buri,2024-08-03,59,109839,Checking
